account_id,name,address,latest_update_datetime,queue,status
91331,Olivia Rodriguez,"24 Cedar Lane, Dublin",2025-09-24 01:21:31,INSOLVENCY,INS3
95230,Sophia Rodriguez,"48 Sunset Boulevard, Limerick",2025-09-24 03:15:23,OTHER,ARCHIVED
90725,David Williams,"35 Oak Street, Cork",2025-09-24 05:14:22,OTHER,ARCHIVED
13416,Emma Wilson,"58 Pine Road, Dublin",2025-09-24 07:01:08,INSOLVENCY,INSP
14184,Olivia Jones,"24 Oak Street, Dublin",2025-09-24 07:48:37,SETTLED,SETTLED
16628,Sarah Rodriguez,"164 Pine Road, Galway",2025-09-24 10:22:20,INSOLVENCY,INS4
94928,John Williams,"19 Pine Road, Belfast",2025-09-24 11:13:04,TRACE,GONEAWAY
13883,David Smith,"74 Sunset Boulevard, Cork",2025-09-24 12:09:08,COLLECTIONS,PAY OVER
52219,David Davis,"157 Oak Street, Kilkenny",2025-09-24 14:00:03,INSOLVENCY,INS3
83943,David Wilson,"188 Cedar Lane, Belfast",2025-09-24 14:00:49,TRACE,GONEAWAY
74428,Laura Martinez,"15 Cedar Lane, Kilkenny",2025-09-24 17:32:07,SETTLED,SETTLED
42747,Sarah Brown,"179 Hillcrest Road, Waterford",2025-09-24 17:48:22,INSOLVENCY,INS1
44502,Maria Williams,"27 Elm Street, Kilkenny",2025-09-24 19:20:26,LEGAL,LEG VERIF 2
17948,Alex Martinez,"128 Riverside Drive, Kilkenny",2025-09-24 19:27:58,TRACE,GONEAWAY
94751,Emma Rodriguez,"158 Maple Avenue, Kilkenny",2025-09-24 19:43:04,PAYING,PAY PROP
84256,Sarah Brown,"185 Elm Street, Waterford",2025-09-24 21:15:33,COLLECTIONS,TELSOLUTIONS4
85466,David Williams,"131 Cedar Lane, Dublin",2025-09-25 01:29:25,PAYING,PAY PROP
73980,Laura Martinez,"92 Cedar Lane, Limerick",2025-09-26 03:55:57,OTHER,ARCHIVED
94928,John Williams,"19 Pine Road, Belfast",2025-09-26 08:37:52,OTHER,ARCHIVED
92221,David Garcia,"125 Sunset Boulevard, Sligo",2025-09-26 10:04:08,SETTLED,SETTLED
38621,John Wilson,"37 Maple Avenue, Dublin",2025-09-26 14:41:10,PAYING,PAY CURR
10585,Michael Davis,"71 Riverside Drive, Belfast",2025-09-26 16:08:37,COLLECTIONS,PAY OVER
98254,Sarah Rodriguez,"3 Pine Road, Sligo",2025-09-27 12:16:40,LEGAL,LEG VERIF 1
95599,Michael Wilson,"70 Maple Avenue, Sligo",2025-09-28 03:46:42,PAYING,PAY PROP
88716,Emma Rodriguez,"113 Cedar Lane, Galway",2025-09-28 14:06:26,COLLECTIONS,CASSIST2
40198,Alex Williams,"6 Maple Avenue, Kilkenny",2025-09-28 15:06:25,OTHER,ARCHIVED
89637,Olivia Smith,"50 Cedar Lane, Dublin",2025-09-28 16:04:04,TRACE,GONEAWAY
74104,Sarah Rodriguez,"106 Riverside Drive, Kilkenny",2025-09-28 17:23:32,INSOLVENCY,INS3
76500,John Garcia,"176 Sunset Boulevard, Cork",2025-09-30 02:26:15,COLLECTIONS,PAY OVER
46545,David Davis,"101 Sunset Boulevard, Waterford",2025-09-30 02:58:05,TRACE,GONEAWAY
98849,Laura Wilson,"152 Oak Street, Cork",2025-09-30 06:20:07,COLLECTIONS,TELSOLUTIONS1
50515,Sarah Miller,"153 Pine Road, Limerick",2025-09-30 09:26:07,TRACE,GONEAWAY
59791,Emma Martinez,"93 Elm Street, Cork",2025-09-30 09:30:39,SETTLED,SETTLED
63848,Emma Williams,"57 Oak Street, Limerick",2025-09-30 10:29:54,TRACE,GONEAWAY
95230,Sophia Rodriguez,"48 Sunset Boulevard, Limerick",2025-09-30 14:46:21,OTHER,ARCHIVED
32252,Michael Brown,"111 Elm Street, Belfast",2025-09-30 15:05:15,PAYING,PAY CURR
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-09-30 17:21:18,INSOLVENCY,INS3
47857,James Garcia,"133 Cedar Lane, Dublin",2025-09-30 19:28:58,PAYING,PAY PROP
85869,Sarah Miller,"159 Pine Road, Sligo",2025-10-01 02:26:49,COLLECTIONS,CANCEL2
93809,Sophia Brown,"68 Riverside Drive, Dublin",2025-10-01 03:17:51,INSOLVENCY,INS3
62345,Laura Miller,"189 Cedar Lane, Cork",2025-10-01 04:52:20,INSOLVENCY,INS2
13861,David Smith,"185 Maple Avenue, Dublin",2025-10-01 04:53:39,INSOLVENCY,INS2
42252,Sophia Johnson,"150 Sunset Boulevard, Kilkenny",2025-10-01 05:03:22,COLLECTIONS,TELSOLUTIONS1
22385,Sarah Davis,"64 Sunset Boulevard, Dublin",2025-10-01 06:01:33,PAYING,PAY PROP
60001,Alex Brown,"57 Cedar Lane, Kilkenny",2025-10-01 06:50:43,INSOLVENCY,INS4
62106,Laura Brown,"183 Riverside Drive, Galway",2025-10-01 10:17:17,SETTLED,SETTLED
68126,Olivia Davis,"162 Maple Avenue, Limerick",2025-10-01 11:28:51,OTHER,ARCHIVED
32252,Michael Brown,"111 Elm Street, Belfast",2025-10-01 14:10:08,OTHER,ARCHIVED
91142,Michael Rodriguez,"159 Pine Road, Waterford",2025-10-01 15:58:27,SETTLED,SETTLED
29836,John Johnson,"74 Sunset Boulevard, Waterford",2025-10-01 16:22:53,COLLECTIONS,TELSOLUTIONS4
13057,David Williams,"64 Elm Street, Cork",2025-10-01 19:04:30,SETTLED,SETTLED
21399,David Williams,"41 Pine Road, Sligo",2025-10-01 21:08:22,LEGAL,LEG VERIF 1
72758,Emma Brown,"197 Oak Street, Dublin",2025-10-01 21:19:22,INSOLVENCY,INS4
20307,James Williams,"149 Riverside Drive, Limerick",2025-10-02 07:39:20,PAYING,PAY CURR
43314,Michael Miller,"13 Elm Street, Belfast",2025-10-02 11:33:31,COLLECTIONS,PRIME
19086,Laura Brown,"88 Cedar Lane, Sligo",2025-10-02 13:18:26,INSOLVENCY,INSP
54275,Alex Jones,"90 Oak Street, Sligo",2025-10-02 15:21:01,PAYING,PAY PROP
34177,Sarah Jones,"63 Hillcrest Road, Limerick",2025-10-02 15:30:35,INSOLVENCY,INS1
43403,Laura Brown,"183 Hillcrest Road, Dublin",2025-10-02 19:09:02,LEGAL,LEG_TIT
77426,Alex Miller,"136 Elm Street, Dublin",2025-10-03 03:13:23,LEGAL,LEG_NOT
98909,Michael Rodriguez,"83 Maple Avenue, Limerick",2025-10-03 05:21:55,INSOLVENCY,INS1
95157,Emma Jones,"67 Elm Street, Galway",2025-10-03 05:26:50,OTHER,ARCHIVED
49999,James Miller,"47 Riverside Drive, Limerick",2025-10-03 06:09:54,OTHER,ARCHIVED
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-10-03 09:24:49,SETTLED,SETTLED
19372,Michael Johnson,"33 Maple Avenue, Belfast",2025-10-03 09:46:32,COLLECTIONS,PAY OVER
85466,David Williams,"131 Cedar Lane, Dublin",2025-10-03 15:46:21,SETTLED,SETTLED
83652,Maria Brown,"121 Elm Street, Limerick",2025-10-03 16:00:27,TRACE,GONEAWAY
63099,Alex Martinez,"170 Elm Street, Kilkenny",2025-10-03 17:55:09,SETTLED,SETTLED
62345,Laura Miller,"189 Cedar Lane, Cork",2025-10-03 20:17:35,SETTLED,SETTLED
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-10-03 20:26:19,OTHER,ARCHIVED
64136,Laura Garcia,"146 Cedar Lane, Sligo",2025-10-03 20:42:15,COLLECTIONS,PRIME_D
23982,James Jones,"81 Pine Road, Kilkenny",2025-10-03 22:03:38,OTHER,ARCHIVED
47862,James Williams,"77 Riverside Drive, Galway",2025-10-04 01:00:16,PAYING,PAY CURR
11254,Maria Brown,"48 Elm Street, Kilkenny",2025-10-04 01:05:31,PAYING,PAY PROP
11916,John Miller,"42 Cedar Lane, Kilkenny",2025-10-04 03:40:59,COLLECTIONS,PAY OVER
68436,Emma Johnson,"189 Oak Street, Cork",2025-10-04 04:33:48,SETTLED,SETTLED
87921,Alex Brown,"3 Hillcrest Road, Galway",2025-10-04 04:58:03,LEGAL,LEG_TIT
28382,Daniel Miller,"64 Maple Avenue, Kilkenny",2025-10-04 05:36:42,INSOLVENCY,INSP
98172,Emma Williams,"110 Cedar Lane, Limerick",2025-10-04 10:30:35,OTHER,ARCHIVED
67687,Maria Martinez,"196 Riverside Drive, Belfast",2025-10-04 11:52:49,PAYING,PAY CURR
28442,Emma Rodriguez,"145 Elm Street, Dublin",2025-10-04 12:33:55,PAYING,PAY CURR
45393,Emma Wilson,"84 Sunset Boulevard, Galway",2025-10-04 13:37:36,OTHER,ARCHIVED
46662,Michael Johnson,"87 Elm Street, Kilkenny",2025-10-04 15:27:59,OTHER,ARCHIVED
40733,Daniel Miller,"77 Cedar Lane, Belfast",2025-10-04 15:35:45,TRACE,GONEAWAY
26066,James Jones,"161 Pine Road, Waterford",2025-10-04 16:58:11,TRACE,GONEAWAY
95599,Michael Wilson,"70 Maple Avenue, Sligo",2025-10-04 21:05:07,LEGAL,LEG VERIF 1
86556,Michael Brown,"113 Elm Street, Kilkenny",2025-10-04 22:03:53,TRACE,GONEAWAY
55047,James Martinez,"78 Pine Road, Waterford",2025-10-05 00:11:05,INSOLVENCY,INS2
32252,Michael Brown,"111 Elm Street, Belfast",2025-10-05 00:30:11,TRACE,GONEAWAY
69313,Alex Davis,"143 Riverside Drive, Cork",2025-10-05 04:27:28,PAYING,PAY CURR
62595,Sarah Davis,"25 Pine Road, Sligo",2025-10-05 05:31:05,INSOLVENCY,INS4
63099,Alex Martinez,"170 Elm Street, Kilkenny",2025-10-05 05:57:31,SETTLED,SETTLED
55044,Emma Wilson,"74 Riverside Drive, Galway",2025-10-05 07:57:50,LEGAL,HOLD FO
36810,Maria Martinez,"81 Riverside Drive, Belfast",2025-10-05 08:03:07,TRACE,GONEAWAY
52017,Maria Wilson,"152 Riverside Drive, Sligo",2025-10-05 08:33:43,PAYING,PAY CURR
58434,James Rodriguez,"134 Maple Avenue, Belfast",2025-10-05 11:26:01,TRACE,GONEAWAY
77513,Laura Smith,"35 Hillcrest Road, Belfast",2025-10-05 15:49:55,TRACE,GONEAWAY
26096,Sarah Jones,"154 Elm Street, Sligo",2025-10-05 15:51:51,OTHER,ARCHIVED
58064,Emma Williams,"123 Elm Street, Waterford",2025-10-05 17:37:55,TRACE,GONEAWAY
39629,Michael Jones,"178 Cedar Lane, Sligo",2025-10-05 18:03:42,INSOLVENCY,INS4
73556,Emma Rodriguez,"154 Oak Street, Belfast",2025-10-05 19:35:39,SETTLED,SETTLED
37781,David Wilson,"105 Riverside Drive, Belfast",2025-10-05 21:08:30,TRACE,GONEAWAY
62836,Sarah Brown,"85 Pine Road, Sligo",2025-10-05 21:58:39,OTHER,ARCHIVED
82789,Maria Garcia,"57 Oak Street, Galway",2025-10-06 00:02:39,OTHER,ARCHIVED
26232,Daniel Davis,"106 Pine Road, Belfast",2025-10-06 01:40:15,COLLECTIONS,PRIME_D
42247,Alex Jones,"21 Cedar Lane, Waterford",2025-10-06 02:13:26,TRACE,GONEAWAY
40540,Daniel Martinez,"168 Pine Road, Cork",2025-10-06 03:37:40,TRACE,GONEAWAY
64713,John Johnson,"87 Oak Street, Belfast",2025-10-06 04:11:37,COLLECTIONS,CANCEL4
59791,Emma Martinez,"93 Elm Street, Cork",2025-10-06 04:33:53,INSOLVENCY,INS4
93496,Emma Miller,"55 Sunset Boulevard, Sligo",2025-10-06 05:49:25,OTHER,ARCHIVED
91537,David Martinez,"163 Pine Road, Sligo",2025-10-06 05:57:53,SETTLED,SETTLED
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-10-06 06:44:39,COLLECTIONS,TELSOLUTIONS4
77917,Laura Miller,"68 Hillcrest Road, Sligo",2025-10-06 07:12:50,PAYING,PAY PROP
14567,Sophia Davis,"52 Elm Street, Belfast",2025-10-06 08:39:56,OTHER,ARCHIVED
11356,Maria Williams,"147 Oak Street, Galway",2025-10-06 09:30:33,COLLECTIONS,TELSOLUTIONS4
26742,Laura Miller,"18 Maple Avenue, Waterford",2025-10-06 09:31:55,COLLECTIONS,PRIME_D
47862,James Williams,"77 Riverside Drive, Galway",2025-10-06 11:16:02,LEGAL,LEG_NOT
35504,Daniel Garcia,"53 Cedar Lane, Kilkenny",2025-10-06 11:37:18,OTHER,ARCHIVED
10869,John Williams,"5 Hillcrest Road, Dublin",2025-10-06 12:55:45,COLLECTIONS,TELSOLUTIONS4
52137,David Brown,"158 Cedar Lane, Sligo",2025-10-06 15:10:00,INSOLVENCY,INS2
97661,Laura Williams,"148 Oak Street, Limerick",2025-10-06 16:53:21,LEGAL,LEG VERIF 1
76500,John Garcia,"176 Sunset Boulevard, Cork",2025-10-06 17:28:21,PAYING,PAY CURR
44286,Sophia Davis,"160 Cedar Lane, Cork",2025-10-06 23:51:37,INSOLVENCY,INS1
16402,Sarah Rodriguez,"146 Maple Avenue, Limerick",2025-10-07 00:22:43,TRACE,GONEAWAY
82526,John Davis,"136 Riverside Drive, Galway",2025-10-07 07:11:32,SETTLED,SETTLED
54549,Olivia Miller,"41 Hillcrest Road, Kilkenny",2025-10-07 10:17:40,TRACE,GONEAWAY
95324,Emma Brown,"136 Cedar Lane, Sligo",2025-10-07 13:54:47,PAYING,PAY PROP
28504,Maria Jones,"169 Oak Street, Sligo",2025-10-07 16:11:11,COLLECTIONS,PAY OVER
34083,Michael Davis,"37 Hillcrest Road, Cork",2025-10-07 20:12:22,INSOLVENCY,INS2
21415,David Jones,"172 Maple Avenue, Kilkenny",2025-10-07 21:14:42,SETTLED,SETTLED
14184,Olivia Jones,"24 Oak Street, Dublin",2025-10-07 23:11:09,SETTLED,SETTLED
31233,Daniel Wilson,"55 Maple Avenue, Waterford",2025-10-08 01:28:19,COLLECTIONS,PAY OVER
60048,Sophia Williams,"132 Hillcrest Road, Waterford",2025-10-08 04:49:24,PAYING,PAY CURR
81469,Sarah Johnson,"130 Elm Street, Belfast",2025-10-08 05:36:13,LEGAL,LEG_NOT
27223,Sophia Rodriguez,"165 Cedar Lane, Kilkenny",2025-10-08 07:58:10,COLLECTIONS,TELSOLUTIONS1
48354,Michael Smith,"186 Sunset Boulevard, Kilkenny",2025-10-08 12:11:59,OTHER,ARCHIVED
66755,Laura Martinez,"93 Elm Street, Sligo",2025-10-08 15:41:38,OTHER,ARCHIVED
44060,Sarah Davis,"151 Cedar Lane, Kilkenny",2025-10-08 16:10:53,LEGAL,LEG_NOT
87432,John Martinez,"107 Pine Road, Dublin",2025-10-08 19:35:14,OTHER,ARCHIVED
42252,Sophia Johnson,"150 Sunset Boulevard, Kilkenny",2025-10-08 19:42:49,COLLECTIONS,TELSOLUTIONS4
17993,Alex Smith,"170 Sunset Boulevard, Belfast",2025-10-08 19:53:23,COLLECTIONS,TELSOLUTIONS1
91710,Olivia Williams,"53 Sunset Boulevard, Limerick",2025-10-08 21:20:09,LEGAL,HOLD FO
27800,Olivia Davis,"28 Sunset Boulevard, Waterford",2025-10-08 23:58:04,LEGAL,LEG_NOT
91537,David Martinez,"163 Pine Road, Sligo",2025-10-10 06:38:09,INSOLVENCY,INS3
13124,David Rodriguez,"90 Elm Street, Waterford",2025-10-10 13:01:58,SETTLED,SETTLED
86015,Sarah Miller,"151 Sunset Boulevard, Kilkenny",2025-10-10 19:40:45,LEGAL,LEG_TIT
63223,Daniel Smith,"39 Oak Street, Kilkenny",2025-10-10 20:56:07,TRACE,GONEAWAY
40856,Alex Rodriguez,"39 Elm Street, Sligo",2025-10-12 07:26:07,TRACE,GONEAWAY
78078,John Miller,"48 Riverside Drive, Limerick",2025-10-12 11:06:11,COLLECTIONS,CANCEL2
43108,Maria Martinez,"109 Sunset Boulevard, Kilkenny",2025-10-12 15:33:06,TRACE,GONEAWAY
54885,Olivia Williams,"53 Riverside Drive, Galway",2025-10-12 19:49:58,SETTLED,SETTLED
89946,John Brown,"125 Maple Avenue, Cork",2025-10-13 03:35:03,INSOLVENCY,INSP
28382,Daniel Miller,"64 Maple Avenue, Kilkenny",2025-10-13 08:38:08,TRACE,GONEAWAY
19675,James Davis,"154 Hillcrest Road, Dublin",2025-10-13 08:52:12,SETTLED,SETTLED
33783,Emma Garcia,"158 Cedar Lane, Belfast",2025-10-13 10:33:49,PAYING,PAY PROP
17413,Emma Martinez,"195 Riverside Drive, Kilkenny",2025-10-13 10:44:33,SETTLED,SETTLED
99694,Sophia Rodriguez,"10 Elm Street, Belfast",2025-10-13 15:03:01,TRACE,GONEAWAY
96772,Laura Brown,"127 Oak Street, Dublin",2025-10-13 15:06:52,TRACE,GONEAWAY
97989,David Williams,"177 Pine Road, Kilkenny",2025-10-13 15:51:39,LEGAL,HOLD FO
49823,Alex Jones,"1 Maple Avenue, Belfast",2025-10-14 01:00:49,OTHER,ARCHIVED
10388,Laura Garcia,"58 Elm Street, Dublin",2025-10-14 01:27:00,PAYING,PAY CURR
39629,Michael Jones,"178 Cedar Lane, Sligo",2025-10-14 01:50:10,TRACE,GONEAWAY
26066,James Jones,"161 Pine Road, Waterford",2025-10-14 03:31:31,PAYING,PAY PROP
36810,Maria Martinez,"81 Riverside Drive, Belfast",2025-10-14 06:05:49,PAYING,PAY PROP
95230,Sophia Rodriguez,"48 Sunset Boulevard, Limerick",2025-10-14 06:31:53,INSOLVENCY,INSP
98794,Sarah Martinez,"10 Maple Avenue, Cork",2025-10-14 07:25:29,PAYING,PAY CURR
82526,John Davis,"136 Riverside Drive, Galway",2025-10-14 10:28:01,PAYING,PAY CURR
31658,Alex Wilson,"73 Riverside Drive, Cork",2025-10-14 15:19:04,PAYING,PAY PROP
42247,Alex Jones,"21 Cedar Lane, Waterford",2025-10-14 17:01:55,PAYING,PAY PROP
42371,David Williams,"102 Elm Street, Belfast",2025-10-14 21:24:15,PAYING,PAY CURR
91710,Olivia Williams,"53 Sunset Boulevard, Limerick",2025-10-14 22:04:04,LEGAL,LEG_TIT
47532,Sophia Jones,"89 Riverside Drive, Sligo",2025-10-14 22:32:07,COLLECTIONS,CASSIST2
25000,Maria Martinez,"48 Elm Street, Galway",2025-10-14 23:48:24,OTHER,ARCHIVED
20507,Olivia Rodriguez,"17 Maple Avenue, Dublin",2025-10-15 00:23:22,PAYING,PAY PROP
46986,James Martinez,"81 Hillcrest Road, Belfast",2025-10-15 01:14:13,SETTLED,SETTLED
97132,Sophia Jones,"183 Oak Street, Belfast",2025-10-15 04:04:54,PAYING,PAY PROP
86347,Michael Johnson,"31 Pine Road, Galway",2025-10-15 04:05:03,COLLECTIONS,PRIME_D
64246,Laura Smith,"182 Riverside Drive, Galway",2025-10-15 04:14:52,COLLECTIONS,CANCEL4
89637,Olivia Smith,"50 Cedar Lane, Dublin",2025-10-15 04:51:12,TRACE,GONEAWAY
33347,David Jones,"157 Sunset Boulevard, Sligo",2025-10-15 05:06:16,TRACE,GONEAWAY
44476,David Martinez,"26 Cedar Lane, Cork",2025-10-15 06:04:17,INSOLVENCY,INS1
92889,John Martinez,"90 Cedar Lane, Waterford",2025-10-15 09:52:10,TRACE,GONEAWAY
47808,James Garcia,"200 Elm Street, Belfast",2025-10-15 16:04:05,INSOLVENCY,INSP
40856,Alex Rodriguez,"39 Elm Street, Sligo",2025-10-15 19:42:46,PAYING,PAY CURR
52609,Sophia Brown,"53 Pine Road, Limerick",2025-10-16 00:13:25,TRACE,GONEAWAY
42371,David Williams,"102 Elm Street, Belfast",2025-10-16 01:54:34,INSOLVENCY,INS2
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-10-16 05:02:58,SETTLED,SETTLED
68861,Emma Rodriguez,"115 Sunset Boulevard, Cork",2025-10-16 11:18:41,INSOLVENCY,INS1
77535,Michael Johnson,"25 Maple Avenue, Sligo",2025-10-16 12:41:52,TRACE,GONEAWAY
90213,Laura Smith,"33 Riverside Drive, Kilkenny",2025-10-16 14:23:16,COLLECTIONS,PRIME_D
91678,Laura Garcia,"104 Cedar Lane, Waterford",2025-10-16 14:48:42,SETTLED,SETTLED
21453,John Garcia,"90 Sunset Boulevard, Waterford",2025-10-16 15:43:13,TRACE,GONEAWAY
40733,Daniel Miller,"77 Cedar Lane, Belfast",2025-10-16 15:53:47,INSOLVENCY,INS4
47808,James Garcia,"200 Elm Street, Belfast",2025-10-16 18:05:07,SETTLED,SETTLED
19986,Alex Smith,"130 Oak Street, Galway",2025-10-16 20:07:21,LEGAL,LEG VERIF 2
46986,James Martinez,"81 Hillcrest Road, Belfast",2025-10-16 22:24:32,INSOLVENCY,INSP
85173,Emma Martinez,"141 Sunset Boulevard, Cork",2025-10-17 05:29:11,LEGAL,LEG_TIT
78416,Laura Wilson,"31 Hillcrest Road, Limerick",2025-10-17 05:36:59,PAYING,PAY PROP
11352,Alex Johnson,"38 Hillcrest Road, Sligo",2025-10-17 10:00:33,SETTLED,SETTLED
38621,John Wilson,"37 Maple Avenue, Dublin",2025-10-17 15:27:23,SETTLED,SETTLED
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-10-17 16:46:25,SETTLED,SETTLED
16077,Alex Jones,"35 Riverside Drive, Waterford",2025-10-17 16:47:58,TRACE,GONEAWAY
31658,Alex Wilson,"73 Riverside Drive, Cork",2025-10-17 17:15:32,OTHER,ARCHIVED
34223,Sophia Davis,"55 Riverside Drive, Belfast",2025-10-18 00:12:49,LEGAL,LEG VERIF 2
70437,Olivia Miller,"185 Oak Street, Belfast",2025-10-18 00:38:16,SETTLED,SETTLED
20507,Olivia Rodriguez,"17 Maple Avenue, Dublin",2025-10-18 02:33:31,LEGAL,HOLD FO
67687,Maria Martinez,"196 Riverside Drive, Belfast",2025-10-18 02:42:45,TRACE,GONEAWAY
72278,Laura Davis,"100 Cedar Lane, Limerick",2025-10-18 03:08:56,COLLECTIONS,CASSIST2
38899,Laura Smith,"119 Sunset Boulevard, Waterford",2025-10-18 04:47:26,SETTLED,SETTLED
39175,Laura Wilson,"123 Elm Street, Kilkenny",2025-10-18 15:26:00,COLLECTIONS,CASSIST2
82526,John Davis,"136 Riverside Drive, Galway",2025-10-18 18:03:56,SETTLED,SETTLED
72340,John Rodriguez,"58 Pine Road, Belfast",2025-10-18 19:57:19,TRACE,GONEAWAY
85869,Sarah Miller,"159 Pine Road, Sligo",2025-10-18 23:20:29,SETTLED,SETTLED
30943,Sarah Brown,"85 Sunset Boulevard, Dublin",2025-10-19 01:35:52,LEGAL,LEG_TIT
34083,Michael Davis,"37 Hillcrest Road, Cork",2025-10-19 02:12:11,INSOLVENCY,INS2
57819,John Garcia,"141 Elm Street, Sligo",2025-10-19 05:36:47,SETTLED,SETTLED
98172,Emma Williams,"110 Cedar Lane, Limerick",2025-10-19 06:41:27,SETTLED,SETTLED
62495,Olivia Miller,"154 Elm Street, Limerick",2025-10-19 10:31:47,COLLECTIONS,CANCEL4
14671,Michael Rodriguez,"133 Pine Road, Sligo",2025-10-19 12:00:29,LEGAL,LEG VERIF 2
33687,Michael Wilson,"175 Pine Road, Belfast",2025-10-19 13:14:21,INSOLVENCY,INS4
82735,James Smith,"105 Riverside Drive, Limerick",2025-10-19 14:49:11,INSOLVENCY,INS1
46155,Sophia Smith,"130 Cedar Lane, Galway",2025-10-19 16:51:40,INSOLVENCY,INS2
44289,Michael Miller,"68 Riverside Drive, Galway",2025-10-19 17:41:37,LEGAL,LEG VERIF 2
20307,James Williams,"149 Riverside Drive, Limerick",2025-10-19 19:38:50,COLLECTIONS,CASSIST2
94400,Michael Miller,"104 Cedar Lane, Dublin",2025-10-20 00:01:10,LEGAL,LEG VERIF 1
15757,Sophia Williams,"79 Sunset Boulevard, Dublin",2025-10-20 00:56:36,COLLECTIONS,TELSOLUTIONS1
72838,Laura Martinez,"18 Elm Street, Waterford",2025-10-20 01:43:23,OTHER,ARCHIVED
67701,Alex Brown,"116 Maple Avenue, Waterford",2025-10-20 02:23:33,COLLECTIONS,TELSOLUTIONS4
50515,Sarah Miller,"153 Pine Road, Limerick",2025-10-20 02:39:49,LEGAL,LEG VERIF 1
86543,Sophia Davis,"180 Hillcrest Road, Belfast",2025-10-20 04:21:21,LEGAL,LEG VERIF 2
33347,David Jones,"157 Sunset Boulevard, Sligo",2025-10-20 06:15:21,OTHER,ARCHIVED
90725,David Williams,"35 Oak Street, Cork",2025-10-20 07:46:47,OTHER,ARCHIVED
88060,David Johnson,"107 Pine Road, Waterford",2025-10-20 08:16:25,LEGAL,LEG_TIT
31527,Sarah Garcia,"145 Oak Street, Kilkenny",2025-10-20 12:24:26,TRACE,GONEAWAY
33347,David Jones,"157 Sunset Boulevard, Sligo",2025-10-20 13:51:42,OTHER,ARCHIVED
85869,Sarah Miller,"159 Pine Road, Sligo",2025-10-20 19:20:01,SETTLED,SETTLED
54296,Alex Garcia,"135 Oak Street, Belfast",2025-10-20 19:24:21,INSOLVENCY,INS1
61550,Maria Brown,"98 Riverside Drive, Galway",2025-10-20 22:22:59,TRACE,GONEAWAY
47103,Daniel Davis,"33 Pine Road, Sligo",2025-10-20 23:31:53,INSOLVENCY,INS3
66755,Laura Martinez,"93 Elm Street, Sligo",2025-10-21 00:13:56,SETTLED,SETTLED
84455,Daniel Smith,"118 Maple Avenue, Galway",2025-10-21 01:30:39,OTHER,ARCHIVED
77395,Olivia Jones,"178 Riverside Drive, Kilkenny",2025-10-21 05:08:26,TRACE,GONEAWAY
42747,Sarah Brown,"179 Hillcrest Road, Waterford",2025-10-21 06:20:15,TRACE,GONEAWAY
26686,James Johnson,"43 Riverside Drive, Waterford",2025-10-21 06:44:06,LEGAL,LEG_TIT
29593,Laura Jones,"9 Cedar Lane, Dublin",2025-10-21 07:43:54,TRACE,GONEAWAY
82324,David Smith,"60 Maple Avenue, Limerick",2025-10-21 09:33:01,LEGAL,LEG VERIF 2
13861,David Smith,"185 Maple Avenue, Dublin",2025-10-21 10:00:09,SETTLED,SETTLED
41979,Daniel Williams,"168 Elm Street, Cork",2025-10-21 10:11:50,COLLECTIONS,CASSIST2
16198,Laura Williams,"167 Elm Street, Limerick",2025-10-21 12:09:28,INSOLVENCY,INSP
99694,Sophia Rodriguez,"10 Elm Street, Belfast",2025-10-21 12:44:28,OTHER,ARCHIVED
86086,Laura Garcia,"68 Pine Road, Sligo",2025-10-21 13:31:15,TRACE,GONEAWAY
32832,Sophia Davis,"68 Sunset Boulevard, Limerick",2025-10-21 16:25:58,INSOLVENCY,INSP
89178,Daniel Garcia,"76 Cedar Lane, Galway",2025-10-21 18:47:19,COLLECTIONS,PAY OVER
71048,Maria Brown,"124 Maple Avenue, Belfast",2025-10-21 19:04:33,TRACE,GONEAWAY
59639,Emma Miller,"19 Riverside Drive, Dublin",2025-10-21 19:24:44,PAYING,PAY PROP
23982,James Jones,"81 Pine Road, Kilkenny",2025-10-21 20:34:30,PAYING,PAY CURR
42747,Sarah Brown,"179 Hillcrest Road, Waterford",2025-10-21 21:17:50,TRACE,GONEAWAY
23780,David Williams,"197 Hillcrest Road, Cork",2025-10-21 23:29:16,PAYING,PAY CURR
19099,Michael Smith,"93 Pine Road, Waterford",2025-10-21 23:55:01,COLLECTIONS,PRIME
47103,Daniel Davis,"33 Pine Road, Sligo",2025-10-22 05:45:19,COLLECTIONS,PAY OVER
43882,David Smith,"20 Sunset Boulevard, Belfast",2025-10-22 07:33:10,OTHER,ARCHIVED
43108,Maria Martinez,"109 Sunset Boulevard, Kilkenny",2025-10-23 00:17:13,INSOLVENCY,INSP
97132,Sophia Jones,"183 Oak Street, Belfast",2025-10-23 02:13:24,COLLECTIONS,PAY OVER
54765,Daniel Johnson,"88 Maple Avenue, Galway",2025-10-23 02:50:57,SETTLED,SETTLED
75723,Olivia Williams,"141 Pine Road, Waterford",2025-10-23 03:25:35,SETTLED,SETTLED
